epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=5, count=1))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=5, count=1))"
27,0.4210775601590631,0.571739137172699,0.15980933214488782,0.2936334747612375,0.4613905098725661,inf,0.6063651768742381,0.5422077775001526,0.15498334894309174,0.4636318168124637,inf,0.29524619031596827
28,0.4104713466910231,0.5682608485221863,0.15457339238229956,0.37748900091304033,inf,inf,0.6076562988596994,0.5714285969734192,0.10295275377260672,0.4645150481043635,inf,0.25492197597349014
29,0.4188160503406476,0.5726087093353271,0.14575187014400048,0.40163294204426947,inf,inf,0.6055184308741544,0.5746753215789795,0.12461372001751049,0.4372730255126953,0.6577722849072637,0.2645344073707993
30,0.4094685536187857,0.5704348087310791,0.15562052141830754,0.3330247616727405,inf,inf,0.6064018067475911,0.5746753215789795,0.1776234982786952,0.4676411925135432,0.6130027642121186,0.2930794003847483
31,0.4065378279202256,0.5652173757553101,0.16465266066617593,0.3595686711763081,inf,inf,0.5996045846794102,0.5422077775001526,0.15377342862051888,0.4651700290473732,0.6138877224277806,0.3422347838814194
32,0.42733366020871344,0.5639130473136902,0.18365382217187023,0.3840712051844961,inf,inf,0.5966752145338703,0.548701286315918,0.14018662153063594,0.4405134175274823,inf,0.21177385465518847
33,0.38826789958671315,0.5604347586631775,0.16676327186448464,0.3438711862612661,inf,0.25817262620391584,0.5960879639999287,0.5779221057891846,0.11586644077623212,0.49724106530885437,inf,0.2312613741771595
34,0.3990307288127358,0.5708695650100708,0.1459292207792376,0.34336239210818537,inf,inf,0.592352765033374,0.548701286315918,0.1782778477346575,0.4775571565370302,0.7008906908937402,0.2703022972957508
35,0.406613561060716,0.5691304206848145,0.14956609674544408,0.34710890489847024,inf,inf,0.5921290702111012,0.5422077775001526,0.13701883683333527,0.4814787426510373,0.6076216343286875,0.2510181633201805
36,0.3958403595386418,0.5660869479179382,0.1603694008647485,0.3676845213755687,inf,0.2321321466377919,0.5880443264503736,0.5422077775001526,0.13680980092770345,0.4514710645417909,0.5674976585684596,inf
37,0.40170839527568103,0.5695652365684509,0.17251679447996596,0.3487932087002869,inf,inf,0.5902070239991755,0.548701286315918,0.11870713250057117,0.42201341165078654,0.6331493218202848,inf
38,0.41495004807344316,0.5704348087310791,0.1475780914918676,0.342773446405278,inf,inf,0.5868863592276702,0.5422077775001526,0.12525617754137194,0.44993852924656225,0.5816191724828772,inf
39,0.39305283308838745,0.5752173662185669,0.1634831067256895,0.33316458182342995,inf,inf,0.5870380524445225,0.5422077775001526,0.16372786784494245,0.4437443179053229,0.7724050831150364,0.23682784550898783
40,0.38646542279647444,0.5808695554733276,0.13425007244929393,0.3156858939671152,inf,inf,0.5849251682693893,0.5357142686843872,0.15716531711655693,0.48636177423838023,0.6451246271262298,0.26596259426426244
41,0.397057966055611,0.5652173757553101,0.16802335949219346,0.360442184228039,inf,inf,0.5836187256751834,0.548701286315918,0.13828515201001554,0.4682983192237648,0.5538828421283413,0.27042940983901154
42,0.3962256954714074,0.5569565296173096,0.1609983077883113,0.39936427551943093,inf,inf,0.5844945170589395,0.5357142686843872,0.10602864220335677,0.4889502654204497,0.6306552870853527,0.27587927354348674
43,0.40360211549367886,0.5595652461051941,0.15703760545403525,0.35764598684521404,inf,inf,0.5854715704917908,0.5324675440788269,0.1020754402553713,0.47561878127020757,0.6691749579197651,0.24144456676534704
44,0.3922957436945321,0.5626087188720703,0.1479844427675464,0.3983689989825056,inf,inf,0.5863432264005816,0.5194805264472961,0.10563401877880096,0.45926473591778727,inf,0.2518115446374223
45,0.3970480779840505,0.560869574546814,0.12556969188469982,0.35813633088142643,inf,inf,0.5847535888488228,0.5714285969734192,0.13665007417266434,0.45565929928341425,0.6591427890030114,0.2612735306894457
46,0.39515406303170986,0.5786956548690796,0.17360321613240526,0.3477014151412886,inf,inf,0.5837611137209712,0.5389610528945923,0.14150242467184324,0.4492810803490716,0.6465969230677631,0.23878400551306234
47,0.39378177550430005,0.5691304206848145,0.16022599047027744,0.3352822520736928,inf,inf,0.583155295937448,0.5422077775001526,0.14282983299848195,0.48112827378350337,0.6192481243932569,0.35411298919368434
48,0.39477139266116107,0.5665217638015747,0.15324419018368163,0.35968179087485036,inf,inf,0.5789766913732967,0.5422077775001526,0.13249295547201828,0.45759498750841293,inf,0.29363054681468653
49,0.38011751064622745,0.5699999928474426,0.15458648192659905,0.3615240872614655,inf,inf,0.5798429822599566,0.5422077775001526,0.13490815662048958,0.5045026444100045,inf,0.24191457677531886
50,0.40534431007904187,0.5808695554733276,0.16531032091085696,0.36084530592369507,inf,inf,0.5819161802127555,0.5292207598686218,0.09859044567958729,0.46386942347964727,0.5792152124482233,inf
51,0.4047744173955027,0.5643478035926819,0.1510111959761796,0.33513107121699126,inf,0.2660492393480699,0.5812760249182984,0.5454545617103577,0.1285115520696382,0.44049517528430837,0.6541103044071713,inf
52,0.40276010579892857,0.5678260922431946,0.16423911129477067,0.3510159782318996,inf,inf,0.5828558164271148,0.5746753215789795,0.10915974064453228,0.4535308528590847,inf,0.2760137496767817
53,0.399949910988832,0.5773913264274597,0.14969312375591648,0.33654564062484454,inf,inf,0.5815950410591589,0.5746753215789795,0.1178885625826346,0.45834010356181376,0.6249255489658665,0.28835211895607615
54,0.39013967994467713,0.5795652270317078,0.15050079603956187,0.3290398027779493,inf,0.24764565903383523,0.5783450446418814,0.5616883039474487,0.17562511885488355,0.46358588579538706,inf,inf
55,0.39574205421278147,0.5865217447280884,0.15972823926669835,0.383408243668302,inf,inf,0.5802851681773727,0.5811688303947449,0.14072413138441137,0.4362847676148286,inf,inf
56,0.3968969935421628,0.5795652270317078,0.16068548540915212,0.35019241893230757,inf,0.24405111076471558,0.5808458100702312,0.5811688303947449,0.14269060017289342,0.4360688505945979,inf,0.27982005235311147
57,0.38424461716959957,0.5821738839149475,0.14057122932427604,0.3486865995695312,inf,inf,0.5766244252791276,0.5811688303947449,0.12672080059309263,0.5066956442755621,inf,0.25896183381209503
58,0.3977959892492748,0.5856521725654602,0.1659123285314628,0.33824934659870454,inf,inf,0.5773804896586651,0.5811688303947449,0.11978785411731617,0.4105497695304252,inf,0.29877632373088114
59,0.38998136865465266,0.573913037776947,0.16047986375455742,0.3593951607398145,inf,inf,0.5699893503978446,0.5779221057891846,0.16378851839014003,0.47745227813720703,inf,0.2670964115374797
60,0.3649906698228548,0.5760869383811951,0.14688928655533717,0.3246803129872968,inf,inf,0.5730345863345507,0.5746753215789795,0.10249462482091543,0.47602705697755554,0.6211115460138064,0.2735091157861658
61,0.3856954708164131,0.5769565105438232,0.14044652284709627,0.3744477480902939,inf,0.2321623468641919,0.5735508364600104,0.5259740352630615,0.18027524851463936,0.5194196314425081,inf,inf
62,0.39097828157435854,0.5756521821022034,0.1346198258659026,0.36273715208665624,inf,0.22379958609368886,0.5729965037993483,0.5454545617103577,0.1314983069896698,0.4791166331316974,inf,0.25305215410284093
63,0.383510716854008,0.5778260827064514,0.18170837392628902,0.3587413352292746,inf,inf,0.5764745046963563,0.5259740352630615,0.13061050869323113,0.5190114974975586,inf,0.24081541235382492
64,0.37728857704405067,0.5617391467094421,0.14768849067857998,0.3236022254607066,inf,inf,0.5741275484497482,0.5324675440788269,0.16944331333443924,0.46884761629877864,inf,0.2113161312567221
65,0.37367315858551925,0.5799999833106995,0.15750116585470825,0.3314847905688456,inf,inf,0.5724843623670371,0.5324675440788269,0.1250274028327014,0.5302896628508696,inf,0.1981092192031242
66,0.38476120610998116,0.5721738934516907,0.14010071450866543,0.35578118924981267,inf,inf,0.5729014845313253,0.5324675440788269,0.09863990061991923,0.5640391401342444,inf,0.2330584606608829
67,0.39077803859382815,0.5673912763595581,0.17296937406569063,0.3727632783264782,inf,inf,0.5699956316400219,0.5389610528945923,0.11370385740254377,0.4476383892265526,inf,0.22855298905759244
68,0.3914610443728484,0.5617391467094421,0.17208532596889295,0.3398191536221723,inf,0.22478967611575168,0.5686385901393117,0.5324675440788269,0.14885821535780625,0.49674452962102117,inf,0.27412516845239177
69,0.37743737048932774,0.5639130473136902,0.170168820180391,0.35435302553031156,inf,inf,0.5706795965497559,0.5324675440788269,0.12936092510416702,0.5762869345175253,inf,0.26887259773305944
70,0.38114661652537885,0.5699999928474426,0.15001122483980472,0.36670784553566693,inf,inf,0.5686261597517375,0.551948070526123,0.15530936460237246,0.49102833464338974,inf,inf
71,0.3937291594155778,0.571739137172699,0.15221161530661462,0.34390500284010367,inf,inf,0.5695733645477811,0.551948070526123,0.10516870787014833,0.5171379656405062,inf,0.2713667476499403
72,0.3692599530308073,0.5665217638015747,0.1418418491635541,0.35248514347044035,inf,inf,0.5687979608774185,0.548701286315918,0.12297779241123714,0.5063129437936319,inf,0.2162701068697749
73,0.375633429818121,0.5760869383811951,0.13451847636436565,0.35315090286306694,inf,inf,0.5648690176171225,0.5454545617103577,0.12289056826282192,0.5376645294395653,0.6791248096002115,0.2179197572373055
74,0.38600925973447353,0.5813043713569641,0.15896442284608334,0.322519216553667,inf,0.23540110094235586,0.5685182680954805,0.5324675440788269,0.18161786005303665,0.5832059190079972,inf,0.25114055420901327
75,0.3728578051707133,0.5817391276359558,0.1482095411758876,0.3518460124781662,inf,0.2403608091011112,0.5672652286452216,0.5779221057891846,0.14851108998865695,0.4950587813918655,0.7428184167758839,0.26097306689700567
76,0.39527170065354006,0.5856521725654602,0.15518294378533226,0.3256091925810472,inf,inf,0.5659022822573379,0.5454545617103577,0.15039554560506666,0.44585558530446645,0.7150693100851935,0.22105775008330475
77,0.3761013811406741,0.5813043713569641,0.14885564034580173,0.3505335938950751,inf,inf,0.5659990141520629,0.5324675440788269,0.11389660915812931,0.49468108125635096,inf,0.22394715450905464
78,0.38124052700800076,0.5686956644058228,0.15825563355496056,0.3457867196541286,inf,0.215158130600416,0.5626079107861262,0.551948070526123,0.10321517570598705,0.4534452670329326,inf,0.24596302895932584
79,0.3745716943679115,0.5704348087310791,0.15388913247702685,0.3255141497872681,inf,inf,0.5630960480586903,0.5324675440788269,0.1467630049666843,0.5083911032290072,inf,0.22547001613152995
80,0.3776059189656392,0.5621739029884338,0.17821198378030229,0.36472995010013287,inf,0.21612233884872928,0.5633762509033486,0.551948070526123,0.1463191605903007,0.4350365754720327,inf,inf
81,0.37630377322789565,0.5713043212890625,0.15553498632434268,0.3577625528863411,inf,inf,0.5660712489405194,0.5357142686843872,0.11700482545672236,0.516278988606221,0.6691059631270331,inf
82,0.3748366713068481,0.582608699798584,0.14690469906164147,0.3515911005146435,inf,0.2189843482598789,0.5728483026897585,0.5259740352630615,0.11953033144409592,0.5641922177495183,0.5838414188977834,0.2211086121765343
83,0.3675508791476437,0.5678260922431946,0.14419712943415489,0.33404331255849634,inf,0.20465736559170009,0.5652424495767903,0.5454545617103577,0.1396400678802181,0.5179135734970505,inf,0.2748875505215413
84,0.35861292247405885,0.5791304111480713,0.1578564261337695,0.3621244551977601,inf,0.21424777196097253,0.5643393949076936,0.5292207598686218,0.14974899227554733,0.5640157106760386,inf,0.20088238973875303
85,0.3842814453262425,0.5726087093353271,0.15913357556574617,0.3890753286196542,inf,0.22430941973558305,0.5618331641764254,0.548701286315918,0.13505780857962532,0.5056797233787743,inf,0.1900743342734672
86,0.3807886678010782,0.5686956644058228,0.13287013293526978,0.3746203469501489,inf,inf,0.5608919111860765,0.5389610528945923,0.1311539431681504,0.45940191036946065,inf,0.27392560887981104
87,0.3827529170491902,0.5643478035926819,0.15544247708215372,0.2976418512988779,inf,inf,0.5664845578171112,0.5357142686843872,0.11456748762646236,0.5006419903523213,inf,0.25023219553199977
88,0.3923825412381485,0.5782608985900879,0.16825415869520152,0.35176872438000095,inf,0.21537001630851085,0.5595186779627929,0.5357142686843872,0.15524776924300837,0.4933883757204623,inf,0.2514544129371643
89,0.3754215906603429,0.5686956644058228,0.1671534201892406,0.37106818456601204,inf,0.20159130185488328,0.5605398597749504,0.551948070526123,0.1505723788931563,0.47969930880778544,0.9446686780130541,0.23247052044481845
90,0.3807623399538581,0.5708695650100708,0.15930006945274885,0.334991142179039,inf,inf,0.5633592367977709,0.5357142686843872,0.1087378078215831,0.4999196529388428,inf,0.191807742054398
91,0.3831005315905111,0.5647826194763184,0.11864787916983327,0.35141236348953636,inf,0.20865754522572957,0.5618988331910726,0.5389610528945923,0.16318922429471402,0.5559827572590595,inf,0.2636500274812853
92,0.37243227612587715,0.5678260922431946,0.15221883364160924,0.3482902944593964,inf,inf,0.5569217799080385,0.551948070526123,0.13638835501026464,0.5900353998751253,inf,inf
93,0.39384759675414127,0.5791304111480713,0.14253400926476625,0.34683602775094463,inf,0.21403862138757884,0.5594329695041115,0.5389610528945923,0.10109225318238542,0.4929794234198493,inf,0.27538253004486496
94,0.37286607651688247,0.5747826099395752,0.16262854430792895,0.37956219739541536,inf,0.22295664081346805,0.5595813162020735,0.5357142686843872,0.12876303695343636,0.5274622053713411,inf,inf
95,0.37164438076962436,0.5721738934516907,0.15410974009534903,0.3901331550196597,inf,inf,0.5612718773049277,0.5357142686843872,0.13583158157967232,0.5074296190931991,inf,0.27475107038343277
96,0.38076062287964524,0.5578261017799377,0.15823475685103439,0.32036115196240983,inf,inf,0.5600829869508743,0.5357142686843872,0.12801253312342875,0.4683958388663627,0.6959760688446663,0.2677329069859273
97,0.37440101580982094,0.5626087188720703,0.16427073171061854,0.34635391704902585,inf,0.2099821130367208,0.5626972384146742,0.5259740352630615,0.18340098616239187,0.5580143799652925,0.70222415956291,0.2588635457528604
98,0.377778767287124,0.5560869574546814,0.16835998385790452,0.38869609168915675,inf,0.2260023296790131,0.5595445467813595,0.5227272510528564,0.21061675451897285,0.5280776925989099,0.7431227677577251,0.2012361336398769
99,0.3631223339290186,0.563043475151062,0.16327939960466784,0.37937445713425333,inf,inf,0.5615660515991417,0.551948070526123,0.16082078782287804,0.4492761702150912,inf,0.20532543755866386
100,0.36818902171730794,0.5656521916389465,0.17780527538273655,0.33626636220158057,inf,inf,0.5610842821565835,0.5357142686843872,0.12322732000737577,0.5249399881105166,inf,0.22954324290559097
