epoch,train_loss,train_accuracy,"train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))",val_loss,val_accuracy,"val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))"
11,1.2848772002591027,0.3582010567188263,0.002069399091932509,0.7797429349687365,inf,inf,inf,1.3373188654581705,0.3671957552433014,0.0017372979058159722,0.7432698991563585,inf,inf,inf
12,1.283182587226232,0.35945767164230347,0.0020609299341837564,0.7817530711491902,inf,inf,inf,1.3374558342827692,0.3661375641822815,0.0021070692274305558,0.7836173587375217,inf,inf,inf
13,1.2839668490820462,0.35740742087364197,0.0024097972446017794,0.7760063489278157,inf,inf,inf,1.338305746184455,0.3682539761066437,0.00139007568359375,0.8131243811713325,inf,inf,inf
14,1.2832114327285025,0.3599867820739746,0.0023186895582411023,0.7610851844151815,inf,inf,inf,1.3340561323695712,0.3650793731212616,0.0019685109456380207,0.7295345306396485,inf,inf,inf
15,1.280481509036488,0.3600529134273529,0.002240766419304742,0.786481777826945,inf,inf,inf,1.3334110154045953,0.3671957552433014,0.0018828921847873264,0.8198828379313151,inf,inf,inf
16,1.2795562754074732,0.3599206209182739,0.002210635609096951,0.8089589966668023,inf,inf,inf,1.3331364234288534,0.36455026268959045,0.002432590060763889,0.823686769273546,inf,inf,inf
17,1.280657849378056,0.3591269850730896,0.0021504057778252497,0.8149018022749159,inf,inf,inf,1.3345223426818849,0.37354496121406555,0.0025728013780381945,0.8007175869411892,inf,inf,inf
18,1.2794359945588643,0.3609788417816162,0.0021415048175387912,0.8185208585527208,inf,inf,inf,1.333586609363556,0.37830686569213867,0.0028545379638671873,0.829448488023546,inf,inf,inf
19,1.278737857275539,0.3613095283508301,0.0024814844131469727,0.810927332772149,inf,inf,inf,1.33228909307056,0.37671956419944763,0.0018895043267144096,0.7877546522352431,inf,inf,inf
20,1.2784837853577402,0.36455026268959045,0.0020014497968885636,0.8118064483006795,inf,inf,inf,1.331714940071106,0.3671957552433014,0.0019868638780381944,0.7845748477511936,inf,inf,inf
21,1.2791219318906466,0.3618386387825012,0.0023562431335449217,0.8035093598895603,inf,inf,inf,1.3316577461030747,0.37566137313842773,0.001708221435546875,0.8016135745578342,inf,inf,inf
22,1.2791071593761445,0.3578703701496124,0.002198651101854112,0.8295474449793497,inf,inf,inf,1.3333577169312372,0.3693121671676636,0.0025888231065538192,0.8635428958468967,inf,inf,inf
23,1.279128482937813,0.3593254089355469,0.0022866911358303496,0.8095297363069323,inf,inf,inf,1.3311824679374695,0.3740740716457367,0.0018319871690538195,0.7915884653727213,inf,inf,inf
24,1.2768889844417572,0.3611772358417511,0.002174610561794705,0.7776094330681695,inf,inf,inf,1.3311656369103326,0.37037035822868347,0.0018235948350694444,0.8169289059109158,inf,inf,inf
25,1.2771331277158526,0.3628968298435211,0.0021950403849283853,0.8020010656780667,inf,inf,inf,1.328693479961819,0.3671957552433014,0.0016500684950086805,0.796057383219401,inf,inf,inf
26,1.276210512386428,0.3609127104282379,0.002483020888434516,inf,inf,inf,inf,1.3313289456897313,0.37671956419944763,0.003047053019205729,0.797019534640842,inf,inf,inf
27,1.278056220875846,0.3590608537197113,0.002416372299194336,0.814625064531962,inf,inf,inf,1.3331191314591302,0.3719576597213745,0.0012026892768012153,0.8054728190104167,inf,inf,inf
28,1.277764472199811,0.3600529134273529,0.0024409188164605036,0.8106921858257717,inf,inf,inf,1.3333183156119452,0.36243385076522827,0.002383931477864583,0.8071892632378472,inf,inf,inf
29,1.2789862867858675,0.3613095283508301,0.0023067606820000542,inf,inf,inf,inf,1.331898778014713,0.3671957552433014,0.0017222086588541666,0.8243634965684679,inf,inf,inf
30,1.2764759348498451,0.35939154028892517,0.0026438607109917534,0.8117567989561293,inf,inf,inf,1.3315540432929993,0.3682539761066437,0.0029625786675347224,0.8240873548719618,inf,inf,inf
31,1.2768487703469065,0.36064815521240234,0.0029966486824883356,inf,inf,inf,inf,1.3304528832435607,0.37142857909202576,0.00108642578125,0.7727830674913194,inf,inf,inf
32,1.276916525926855,0.35945767164230347,0.0025123914082845053,0.7880200121137831,inf,inf,inf,1.3303549461894566,0.3693121671676636,0.0020742628309461807,0.7937949710422092,inf,inf,inf
33,1.2766598236229685,0.3609788417816162,0.0025274780061509874,0.803511463271247,inf,inf,inf,1.3304739130867853,0.36878305673599243,0.004057142469618056,0.8331595526801215,inf,inf,inf
34,1.2757783747381635,0.3601190447807312,0.002936983108520508,0.7997024032804702,inf,inf,inf,1.3293258322609796,0.3719576597213745,0.002449925740559896,0.8027539571126302,inf,inf,inf
35,1.2771089997556475,0.35767194628715515,0.0028463125228881834,inf,inf,inf,inf,1.3317763474252489,0.3693121671676636,0.002927186754014757,0.8461519877115885,inf,inf,inf
36,1.276305234266652,0.3619709014892578,0.0026157908969455294,inf,inf,inf,inf,1.3298141373528374,0.3650793731212616,0.0018591139051649306,0.860995101928711,inf,inf,inf
37,1.2763867697781988,0.35939154028892517,0.0026858356263902454,inf,inf,inf,inf,1.3290084388520982,0.36666667461395264,0.0017195383707682291,0.8478817409939237,inf,inf,inf
38,1.2749098395307858,0.358994722366333,0.00254620181189643,inf,inf,inf,inf,1.3284512797991435,0.3730158805847168,0.0046736823187934025,inf,inf,inf,inf
39,1.2744967871242099,0.35853174328804016,0.0027381022771199542,0.802700564596388,inf,inf,inf,1.3294046627150642,0.3698412775993347,0.0024781121148003474,0.8358056386311848,inf,inf,inf
40,1.2745840402113067,0.36144179105758667,0.002512171533372667,inf,inf,inf,inf,1.3282612442970276,0.36878305673599243,0.0038177490234375,0.8479133605957031,inf,inf,inf
41,1.2743098196056155,0.3580687940120697,0.00274553034040663,inf,inf,inf,inf,1.3278642336527506,0.3629629611968994,0.002455690171983507,0.8213614993625217,inf,inf,inf
42,1.274204801188575,0.36078041791915894,0.002684797181023492,inf,inf,inf,inf,1.3276396645439996,0.36878305673599243,0.0029068840874565973,0.7746075100368923,inf,inf,inf
43,1.2735731911328103,0.358994722366333,0.0032327969868977866,inf,inf,inf,inf,1.3273876905441284,0.3650793731212616,0.0031728956434461807,0.8436128828260634,inf,inf,inf
44,1.2740632277395991,0.3599206209182739,0.0028070025973849825,0.8241394758224487,inf,inf,inf,1.3271968258751763,0.3671957552433014,0.0017796410454644098,0.7978551228841145,inf,inf,inf
45,1.2751259411374727,0.3610449731349945,0.0030538452996148003,0.8167262925042047,inf,inf,inf,1.3285647643937004,0.3640211522579193,0.0030118306477864582,0.7955360836452908,inf,inf,inf
46,1.2741827519403564,0.3611772358417511,0.0023665666580200196,0.8064166651831732,inf,inf,inf,1.3261739863289728,0.36455026268959045,0.0019135369194878472,inf,inf,inf,inf
47,1.272269071969721,0.3633597791194916,0.0029728995429144965,inf,inf,inf,inf,1.3268193205197651,0.3693121671676636,0.0025688595241970488,0.8139451768663194,inf,inf,inf
48,1.2733053672644827,0.36342594027519226,0.002853838602701823,inf,inf,inf,inf,1.326740136411455,0.3650793731212616,0.001947996351453993,0.8157195197211371,inf,inf,inf
49,1.2729085081153446,0.36342594027519226,0.0026721742418077256,inf,inf,inf,inf,1.3269438942273457,0.36455026268959045,0.0022049797905815973,0.8142347971598307,inf,inf,inf
50,1.273583952916993,0.3650132417678833,0.0028488636016845703,inf,inf,inf,inf,1.327692272928026,0.37248677015304565,0.00401717291937934,0.8659236484103733,inf,inf,inf
51,1.273424516287115,0.3632936477661133,0.0031004005008273654,0.8400541914833917,inf,inf,inf,1.3273301680882772,0.3671957552433014,0.0016312493218315972,0.8368486616346571,inf,inf,inf
52,1.273627838657962,0.3629629611968994,0.0029322809643215603,inf,inf,inf,inf,1.326666451825036,0.37037035822868347,0.0029930538601345485,0.821852535671658,inf,inf,inf
53,1.2729768161972363,0.36474868655204773,0.002791163656446669,0.8308734125561185,inf,inf,inf,1.3261967658996583,0.3671957552433014,0.002940877278645833,0.7765441046820747,inf,inf,inf
54,1.272039847738213,0.36534392833709717,0.0029727988772922094,inf,inf,inf,inf,1.3262495954831441,0.3592592477798462,0.0029805077446831596,0.8032533009847005,inf,inf,inf
55,1.2722871714168125,0.35780423879623413,0.0028013388315836587,inf,inf,inf,inf,1.3277363777160645,0.3661375641822815,0.0034314473470052082,inf,inf,inf,inf
56,1.2725153956148358,0.37572750449180603,0.0028207328584459092,0.8199720488654243,inf,inf,inf,1.3262221839692858,0.35767194628715515,0.003676181369357639,0.8082355075412326,inf,inf,inf
57,1.2733251717355516,0.3621031641960144,0.002556467056274414,0.8077362298965454,inf,inf,inf,1.3275930987464057,0.3582010567188263,0.003054597642686632,0.7942965189615886,inf,inf,inf
58,1.2737620737817552,0.3652777671813965,0.0034888346989949545,inf,inf,inf,inf,1.3270673897531298,0.3550264537334442,0.003656302558051215,0.8284892188178168,inf,inf,inf
59,1.272332767976655,0.3633597791194916,0.0027366797129313152,inf,inf,inf,inf,1.323969190650516,0.36243385076522827,0.005223507351345486,0.7760615878634982,inf,inf,inf
60,1.2701470103528765,0.36256614327430725,0.0032328367233276367,0.8166968557569716,inf,inf,inf,1.3255305422676935,0.36560845375061035,0.0027722676595052084,0.8430224100748698,inf,inf,inf
61,1.271720064514213,0.369907408952713,0.0035261525048149956,inf,inf,inf,inf,1.325119329823388,0.36772486567497253,0.002901373969184028,inf,inf,inf,inf
62,1.2705414666069879,0.36653438210487366,0.0029236528608534073,inf,inf,inf,inf,1.3247487823168436,0.3798941671848297,0.0038323296440972224,0.8611817677815755,inf,inf,inf
63,1.269753632777267,0.3759920597076416,0.0025011089113023545,inf,inf,inf,inf,1.3242101854748196,0.38042327761650085,0.0023600260416666665,inf,inf,inf,inf
64,1.2692075091931554,0.37837302684783936,0.003142854902479384,inf,inf,inf,inf,1.3210586693551805,0.3798941671848297,0.0031268225775824654,inf,inf,inf,inf
65,1.2675170376896858,0.36951059103012085,0.002960546811421712,0.7813216871685452,inf,inf,inf,1.3202479057841832,0.3830687701702118,0.0025143941243489583,0.8000977834065756,inf,inf,inf
66,1.267042664024565,0.3740079402923584,0.0024889760547214083,inf,inf,inf,inf,1.3190541810459562,0.37830686569213867,0.0026324378119574653,0.7912304348415798,inf,inf,inf
67,1.2671880127655135,0.3787037134170532,0.0028158187866210937,0.8040313058429294,inf,inf,inf,1.3201933277977838,0.38835978507995605,0.002603022257486979,0.8502134535047743,inf,inf,inf
68,1.266959313220448,0.3868386149406433,0.0028496742248535155,0.8204644070731268,inf,inf,inf,1.3211780548095704,0.37566137313842773,0.00392820570203993,0.8229927486843533,inf,inf,inf
69,1.2680343980590503,0.3908730149269104,0.0030324618021647137,inf,inf,inf,inf,1.32175954580307,0.38941797614097595,0.003059132893880208,0.8644254048665364,inf,inf,inf
70,1.2683271691203117,0.38558200001716614,0.003182326422797309,0.8306694931454128,inf,inf,inf,1.321584067079756,0.3857142925262451,0.002624766031901042,inf,inf,inf,inf
71,1.2679416838619444,0.3909391462802887,0.0023162947760687934,inf,inf,inf,inf,1.3215281195110744,0.38835978507995605,0.0030599382188585067,0.8041422949896918,inf,inf,inf
72,1.267682567735513,0.3878968358039856,0.0025215175416734483,inf,inf,inf,inf,1.3212282088067797,0.3957671821117401,0.0025508032904730904,0.8034378899468316,inf,inf,inf
73,1.2676697462797164,0.39259257912635803,0.0028710259331597224,0.7884445428848267,inf,inf,inf,1.321621765030755,0.39047619700431824,0.002996402316623264,0.8098428090413411,inf,inf,inf
74,1.267148156132963,0.3900793790817261,0.0029016812642415363,inf,inf,inf,inf,1.3187766128116183,0.4079365134239197,0.002888827853732639,0.8232467227511936,inf,inf,inf
75,1.2658569465080898,0.38763228058815,0.002859579192267524,inf,inf,inf,inf,1.3176791720920138,0.39523810148239136,0.002550082736545139,inf,inf,inf,inf
76,1.266582047442595,0.38267195224761963,0.003075098991394043,inf,inf,inf,inf,1.3183809717496235,0.37460318207740784,0.0020266638861762155,0.7770595126681857,inf,inf,inf
77,1.264530996978283,0.3871031701564789,0.0026517046822441947,inf,inf,inf,inf,1.3168378485573662,0.39841270446777344,0.00418900383843316,inf,inf,inf,inf
78,1.2641658306121826,0.3851190507411957,0.003212865193684896,inf,inf,inf,inf,1.318500170442793,0.3761904835700989,0.0025266859266493058,0.772168943617079,inf,inf,inf
79,1.264988909330633,0.39239418506622314,0.0028733174006144208,0.8206249396006267,inf,inf,inf,1.317359611723158,0.386772483587265,0.003063201904296875,0.8275276184082031,inf,inf,inf
80,1.2643833039535417,0.39424604177474976,0.0028837839762369793,0.8260161691241794,inf,inf,inf,1.3189482039875455,0.3788359761238098,0.003514014350043403,0.8826532575819227,inf,inf,inf
81,1.266287209921413,0.3946428596973419,0.0031284915076361763,inf,inf,inf,inf,1.3185649169815912,0.39153438806533813,0.002993562486436632,0.8360413021511501,inf,inf,inf
82,1.2646644062466093,0.3909391462802887,0.003025356928507487,0.8240784247716267,inf,inf,inf,1.3175288968616061,0.39259257912635803,0.0034667544894748264,0.827284664577908,inf,inf,inf
83,1.2634056222107675,0.3937169313430786,0.003454160690307617,inf,inf,inf,inf,1.3161133554246691,0.4037036895751953,0.00379134284125434,0.8433469984266493,inf,inf,inf
84,1.2626250578297509,0.39041006565093994,0.0033285644319322374,inf,inf,inf,inf,1.3164184861712986,0.38835978507995605,0.0023501502143012153,0.833487786187066,inf,inf,inf
85,1.2624488804075453,0.3949074149131775,0.003124358918931749,0.8089421457714505,inf,inf,inf,1.3143654028574625,0.39153438806533813,0.004671817355685764,inf,inf,inf,inf
86,1.2624020960595872,0.3936507999897003,0.0028339677386813693,inf,inf,inf,inf,1.3152210354804992,0.3830687701702118,0.00280045403374566,0.8260120815700955,inf,inf,inf
87,1.2626006250580153,0.3947089910507202,0.003823481665717231,0.8272188636991713,inf,inf,inf,1.3153502080175612,0.38835978507995605,0.004599168565538194,0.8157101101345486,inf,inf,inf
88,1.2603681277897623,0.4035052955150604,0.0027631521224975586,inf,inf,inf,inf,1.3117467429902818,0.39841270446777344,0.004294119940863715,0.8139797210693359,inf,inf,inf
89,1.2591172700126967,0.4007936418056488,0.002835181024339464,0.8168180465698243,inf,inf,inf,1.3123784568574695,0.3968254029750824,0.002734926011827257,0.7986001756456164,inf,inf,inf
90,1.260458098848661,0.39735448360443115,0.0026011970308091907,0.8159933037228054,inf,inf,inf,1.3143114633030362,0.3957671821117401,0.0019061618381076388,0.833842044406467,inf,inf,inf
91,1.2615853395726946,0.3966931104660034,0.003080908457438151,inf,inf,inf,inf,1.3155970679389106,0.38835978507995605,0.002400631374782986,0.8503577338324653,inf,inf,inf
92,1.2620596402221256,0.4007936418056488,0.0035390906863742404,0.8221869892544217,inf,inf,inf,1.3163919700516595,0.4015873074531555,0.002209387885199653,0.819735590616862,inf,inf,inf
93,1.2622602509127723,0.40224868059158325,0.002854193581475152,0.8460015879737006,inf,inf,inf,1.3164218982060751,0.4026454985141754,0.0020064036051432293,0.8707497066921658,inf,inf,inf
94,1.2629768942793211,0.4018518626689911,0.0031086100472344294,inf,inf,inf,inf,1.3154339379734463,0.3957671821117401,0.0021744622124565973,0.8422595553927952,inf,inf,inf
95,1.2615811457236608,0.3999338746070862,0.003450367185804579,inf,inf,inf,inf,1.3126313169797261,0.3878306746482849,0.0025088416205512154,inf,inf,inf,inf
96,1.2602792049447695,0.3998015820980072,0.0029039118025037977,0.8342432737350464,inf,inf,inf,1.3136164704958597,0.39523810148239136,0.00417832268608941,0.8278155856662326,inf,inf,inf
97,1.260859145058526,0.39232805371284485,0.003347603480021159,inf,inf,inf,inf,1.315512744585673,0.39259257912635803,0.0027648501925998264,0.8767408582899305,inf,inf,inf
98,1.260473362935914,0.396957665681839,0.0034972429275512695,inf,inf,inf,inf,1.312160767449273,0.38148146867752075,0.00566957261827257,inf,inf,inf,inf
99,1.2602264432443513,0.3958994746208191,0.0033871624204847546,inf,inf,inf,inf,1.3140864398744372,0.40740740299224854,0.0025530497233072916,0.8096488952636719,inf,inf,inf
100,1.2604658476180501,0.3978835940361023,0.003105600674947103,0.8279061529371473,inf,inf,inf,1.311455930603875,0.3936507999897003,0.00468351576063368,0.8011421627468533,inf,inf,inf
